playerId,birthDate
8479543,1998-03-13
8479546,1998-03-09
8479547,1998-04-06
8479550,1997-06-01
8479553,1995-01-13
8479557,1997-06-27
8479571,1998-07-17
8479573,1998-03-12
8479576,1996-05-29
8479578,1997-02-25
8479580,1996-08-26
8479587,1996-02-28
8479591,1996-09-09
8479594,1998-05-08
8479595,1996-01-26
8479597,1996-03-19
8479602,1996-12-04
8479613,1996-08-13
8479619,1996-05-19
8479638,1998-02-02
8479639,1998-02-19
8479644,1997-05-05
8479648,1992-01-06
8479650,1987-03-12
8479657,1997-02-25
8479661,1997-05-29
8479671,1997-02-11
8479675,1995-03-31
8479705,1997-01-28
8479718,1997-05-21
8479729,1997-12-11
8479734,1997-05-24
8479746,1998-08-05
8479748,1995-07-29
8479755,1992-12-06
8479772,1996-07-08
8479933,1992-12-31
8479941,1993-03-15
8479942,1993-04-18
8479944,1994-08-10
8479945,1994-05-12
8479968,1995-02-06
8479969,1994-01-21
8479970,1993-12-01
8479972,1998-11-03
8479974,1998-09-19
8479976,1998-10-06
8479977,1998-09-29
8479980,1998-12-05
8479981,1998-10-12
8479982,1998-09-18
8479983,1998-09-17
8479984,1998-12-13
8479985,1998-11-19
8479986,1998-10-16
8479987,1998-07-20
8479991,1999-03-10
8479992,1999-04-17
8479994,1999-09-12
8479996,1999-04-01
8479998,1999-05-25
8479999,1998-11-22
8480001,1999-01-01
8480002,1999-01-04
8480003,1998-10-30
8480005,1999-06-01
8480007,1999-03-31
8480008,1999-05-11
8480009,1999-04-22
8480011,1999-05-05
8480012,1998-11-12
8480014,1999-08-16
8480015,1999-02-16
8480018,1999-08-10
8480019,1999-02-15
8480021,1999-02-18
8480023,1999-07-02
8480025,1999-07-14
8480027,1999-07-22
8480028,1999-05-14
8480029,1999-09-13
8480031,1999-01-08
8480032,1999-07-30
8480034,1999-03-11
8480035,1999-06-17
8480036,1999-07-18
8480037,1999-01-09
8480039,1999-01-15
8480041,1999-06-16
8480043,1999-04-30
8480049,1999-01-24
8480053,1999-06-09
8480054,1999-04-21
8480056,1999-05-20
8480058,1999-07-01
8480060,1999-04-04
8480063,1999-06-23
8480064,1999-05-05
8480068,1999-01-03
8480069,1998-10-30
8480070,1999-01-18
8480071,1998-10-13
8480072,1998-10-13
8480073,1999-09-02
8480074,1999-09-13
8480075,1999-05-05
8480078,1999-09-05
8480081,1994-09-19
8480082,1993-11-30
8480083,1994-12-01
8480084,1994-11-21
8480087,1993-02-25
8480113,1993-12-21
8480143,1991-05-12
8480144,1995-01-12
8480145,1995-07-29
8480147,1991-10-07
8480153,1995-06-06
8480157,1994-02-02
8480158,1995-06-18
8480160,1992-09-20
8480161,1994-03-04
8480163,1991-12-08
8480164,1994-02-28
8480172,1990-07-29
8480184,1998-10-20
8480185,1998-09-02
8480186,1997-08-02
8480188,1999-08-25
8480192,1997-07-12
8480196,1997-11-18
8480201,1999-02-10
8480205,1999-06-01
8480208,1998-04-27
8480216,1999-07-19
8480220,1999-02-05
8480221,1998-08-06
8480222,1996-02-17
8480226,1998-10-28
8480231,1999-06-15
8480242,1999-01-14
8480245,1999-08-24
8480246,1998-06-15
8480247,1997-03-12
8480252,1999-04-06
8480259,1999-02-26
8480267,1999-06-07
8480274,1999-02-12
8480275,1997-09-09
8480276,1999-01-04
8480281,1999-06-25
8480289,1998-12-02
8480291,1999-07-27
8480292,1997-08-18
8480293,1997-04-14
8480304,1997-03-22
8480306,1995-07-25
8480314,1995-12-12
8480326,1994-04-23
8480328,1994-02-21
8480330,1994-05-19
8480336,1994-11-13
8480341,1994-06-22
8480355,1999-03-11
8480384,1997-07-17
8480426,1998-04-21
8480434,1998-10-21
8480439,1998-09-26
8480441,1999-05-26
8480443,1998-06-11
8480448,1999-05-14
8480459,1996-05-24
8480466,1999-07-02
8480467,1997-02-17
8480468,1999-04-27
8480727,1996-11-28
8480748,1995-03-31
8480761,1996-02-04
8480762,1995-06-14
8480769,1995-08-18
8480771,1995-03-30
8480776,1995-08-07
8480780,1990-08-05
8480789,2000-06-13
8480796,1999-10-06
8480797,2000-02-25
8480798,1999-10-12
8480800,1999-10-14
8480801,1999-09-16
8480802,1999-09-21
8480803,1999-10-20
8480806,1999-11-06
8480807,2000-03-14
8480813,2000-01-13
8480814,1999-10-07
8480817,2000-01-21
8480820,1999-10-20
8480821,1999-11-27
8480822,1999-10-02
8480823,1999-11-15
8480825,2000-01-03
8480828,1999-09-23
8480829,2000-07-06
8480830,2000-03-26
8480831,2000-08-06
8480833,1999-12-23
8480834,2000-05-23
8480835,2000-02-03
8480836,2000-05-04
8480839,2000-04-13
8480840,2000-03-12
8480842,2000-06-29
8480844,2000-06-24
8480845,2000-03-15
8480846,2000-05-31
8480847,2000-08-14
8480848,2000-07-21
8480849,2000-06-09
8480851,2000-01-02
8480853,2000-02-04
8480855,2000-01-06
8480858,2000-06-24
8480860,2000-06-27
8480863,2000-02-06
8480865,2000-01-07
8480870,2000-02-06
8480871,2000-08-15
8480873,2000-03-07
8480874,2000-01-13
8480876,2000-03-06
8480878,2000-07-27
8480879,2000-06-30
8480880,2000-03-28
8480883,2000-03-24
8480884,2000-04-11
8480887,2000-07-07
8480890,2000-09-15
8480891,2000-01-13
8480893,2000-07-21
8480901,1995-09-26
8480913,1995-05-09
8480935,1995-12-30
8480940,1994-03-04
8480943,1992-10-13
8480944,1991-10-05
8480945,1993-11-09
8480946,1995-07-02
8480948,1991-09-17
8480950,1994-04-06
8480954,1993-10-12
8480955,1990-02-14
8480965,1994-03-17
8480977,2000-09-15
8480979,1998-10-19
8480980,1999-06-26
8480988,2000-03-20
8480990,2000-01-12
8480994,2000-03-03
8480995,1999-03-09
8481003,1998-10-21
8481004,1998-12-31
8481006,2000-03-01
8481013,2000-07-16
8481014,2000-01-06
8481016,2000-07-22
8481019,2000-04-11
8481024,1999-11-16
8481028,1999-11-19
8481030,1999-07-22
8481032,1999-11-16
8481042,1999-10-17
8481043,1998-05-17
8481056,2000-01-04
8481058,1999-10-03
8481059,1998-08-18
8481061,1998-01-22
8481065,1999-10-02
8481068,1998-06-06
8481070,1998-07-11
8481072,2000-02-11
8481077,1998-08-07
8481093,1999-01-06
8481102,2000-06-07
8481105,1997-02-06
8481122,1998-09-19
8481133,2000-02-01
8481147,1998-07-10
8481161,1999-09-12
8481167,1999-08-23
8481178,2000-03-30
8481186,1996-08-14
8481206,2000-08-02
8481219,1999-05-16
8481237,1999-04-29
8481239,2000-03-14
8481422,1995-05-09
8481425,1995-02-18
8481426,1996-06-12
8481433,1996-06-30
8481441,1996-01-01
8481442,1996-06-05
8481461,1995-09-02
8481462,1996-02-01
8481477,1995-05-03
8481479,1995-05-28
8481481,1997-12-13
8481486,1995-05-11
8481489,1994-11-10
8481491,1998-08-31
8481515,1997-07-01
8481516,1994-05-25
8481517,1999-04-30
8481518,2000-11-29
8481521,1999-03-20
8481522,2001-01-26
8481523,2001-01-21
8481524,2001-06-13
8481525,2001-03-09
8481527,2001-01-29
8481528,2001-02-09
8481530,2001-05-28
8481532,2001-02-26
8481533,2001-03-20
8481534,2000-09-25
8481535,2000-12-20
8481536,2000-10-20
8481537,2000-12-04
8481540,2001-01-02
8481541,2000-12-09
8481542,2001-04-06
8481543,2000-09-16
8481546,2001-01-05
8481547,2000-10-08
8481550,2001-05-10
8481552,2001-01-04
8481553,2001-07-08
8481554,2001-02-13
8481555,2000-04-12
8481556,2001-04-05
8481557,2001-04-05
8481558,2001-02-14
8481559,2001-05-14
8481560,2001-06-26
8481562,2001-09-07
8481563,2001-03-26
8481564,2001-07-24
8481567,2001-03-12
8481568,2001-06-05
8481569,2001-04-20
8481572,2001-03-02
8481575,2000-09-24
8481576,2001-05-28
8481577,2001-07-28
8481578,2001-04-24
8481580,2001-01-15
8481581,2001-08-19
8481582,2001-09-11
8481585,2001-01-23
8481591,2001-02-25
8481592,2001-03-07
8481593,2001-09-08
8481594,2001-01-11
8481596,2000-11-12
8481598,2001-06-25
8481599,2001-02-26
8481600,2001-04-06
8481601,2001-05-24
8481604,2000-10-26
8481605,2001-01-09
8481606,2001-02-24
8481607,2001-01-04
8481609,2001-05-26
8481617,2001-06-24
8481618,2001-01-28
8481624,1994-10-10
8481626,1997-10-29
8481629,1996-05-01
8481630,1996-02-07
8481637,1993-03-01
8481638,1993-01-08
8481640,1998-10-04
8481641,1996-03-23
8481642,1993-02-26
8481649,1997-09-26
8481650,1993-07-23
8481655,2001-04-25
8481656,2001-01-06
8481657,1999-06-02
8481679,2001-04-28
8481683,1999-11-06
8481690,2000-09-30
8481699,2001-07-05
8481701,2001-01-15
8481703,1999-06-04
8481704,2001-02-01
8481708,2000-10-18
8481711,2000-10-14
8481712,2000-05-31
8481715,2001-04-29
8481716,2000-09-10
8481719,2000-04-19
8481720,1999-06-04
8481721,2001-03-15
8481725,2001-07-05
8481726,2000-10-12
8481732,2000-07-26
8481737,2000-10-07
8481740,1999-07-12
8481743,1999-10-11
8481751,1999-04-20
8481754,2001-09-10
8481789,2001-04-30
8481806,2001-05-04
8481812,1998-03-20
8481813,1992-01-31
8481815,1999-06-14
8481827,2001-07-13
8481848,2001-03-09
8481849,1999-04-24
8482055,1998-06-09
8482061,1998-03-11
8482062,1995-10-28
8482063,1995-07-31
8482067,1996-09-12
8482070,1998-01-26
8482072,1997-05-18
8482073,2001-09-20
8482074,2001-09-25
8482077,2001-09-23
8482078,2002-03-28
8482079,2001-09-23
8482081,2001-11-02
8482087,2002-01-18
8482088,2002-03-24
8482089,2002-03-29
8482090,2002-09-02
8482092,2002-08-08
8482093,2002-02-01
8482094,2002-05-15
8482095,2002-01-10
8482097,2001-09-19
8482100,2001-10-02
8482101,2002-02-06
8482102,2002-03-13
8482103,2002-03-09
8482105,2002-07-08
8482107,2002-01-05
8482109,2001-10-11
8482110,2001-10-27
8482111,2001-11-15
8482113,2001-10-03
8482116,2002-01-15
8482117,2002-05-17
8482118,2001-12-26
8482122,2002-08-22
8482124,2002-08-19
8482125,2002-01-23
8482126,2002-02-23
8482131,2002-01-12
8482132,2002-09-09
8482133,2002-01-03
8482141,2002-03-27
8482142,2002-04-08
8482144,2002-03-19
8482145,2002-01-08
8482146,2002-02-21
8482147,2002-05-13
8482148,2002-02-09
8482149,2002-01-01
8482150,2002-04-15
8482153,2001-10-22
8482155,2001-10-28
8482157,2002-02-05
8482159,2002-01-18
8482162,2002-08-08
8482165,2002-03-09
8482166,2002-01-10
8482167,2002-03-04
8482168,2001-12-14
8482169,2002-05-10
8482172,2002-06-25
8482175,2002-01-14
8482176,2002-07-31
8482177,2002-07-17
8482178,2002-01-04
8482179,1998-03-17
8482181,2001-11-15
8482192,2001-09-28
8482197,2001-09-25
8482201,2001-01-16
8482206,2002-08-30
8482207,2002-01-28
8482209,2002-04-12
8482213,2002-01-25
8482222,1994-06-17
8482240,1994-07-29
8482241,1996-04-29
8482243,1996-05-19
8482245,1995-10-03
8482247,1994-01-16
8482248,1993-08-27
8482250,1997-03-19
8482259,1996-06-15
8482369,1997-11-24
8482399,1996-02-06
8482408,1996-08-07
8482448,2002-08-07
8482451,2001-12-17
8482452,2002-01-21
8482460,2002-06-29
8482470,2000-07-20
8482475,2001-02-01
8482476,2001-11-16
8482479,2001-06-20
8482482,2000-08-07
8482496,2000-02-07
8482507,2002-01-09
8482511,2001-01-17
8482516,2000-06-23
8482623,1998-12-08
8482624,1997-07-11
8482634,1999-12-10
8482635,1999-02-05
8482641,1998-04-14
8482652,1997-11-23
8482654,1997-09-26
8482655,2000-06-06
8482659,2002-02-01
8482660,2002-10-18
8482663,2003-03-04
8482665,2002-11-05
8482666,2002-11-01
8482667,2002-10-12
8482671,2002-11-22
8482673,2002-10-22
8482679,2002-11-14
8482684,2003-09-09
8482691,2002-11-14
8482698,2002-10-10
8482699,2003-04-10
8482700,2003-04-28
8482702,2003-02-26
8482703,2003-01-04
8482705,2003-05-16
8482711,2003-01-17
8482712,2002-11-10
8482713,2002-11-15
8482715,2003-05-07
8482720,2002-10-17
8482726,2002-11-26
8482730,2003-02-09
8482733,2003-04-15
8482737,2003-02-24
8482740,2003-05-14
8482742,2003-05-15
8482744,2003-05-31
8482745,2003-01-30
8482747,2003-01-05
8482749,2003-08-06
8482751,2003-09-04
8482758,2003-06-13
8482762,2003-02-05
8482763,2003-01-19
8482765,2003-03-15
8482766,2003-06-07
8482768,2003-04-05
8482775,2003-07-29
8482781,2003-01-14
8482784,2003-01-04
8482785,2003-03-13
8482787,2003-02-16
8482802,2002-03-28
8482803,2003-09-10
8482804,2003-02-02
8482807,2003-01-15
8482809,2003-08-03
8482815,1994-10-27
8482824,2000-05-29
8482829,2002-09-21
8482834,1994-09-21
8482858,2001-12-13
8482859,2003-05-29
8482861,2002-11-14
8482866,2002-08-12
8482874,2003-04-22
8482877,2003-07-20
8482896,2002-12-29
8482911,2002-05-14
8482929,2001-02-02
8482941,2003-08-30
8482947,2001-02-24
8482953,2001-03-13
8482964,2001-01-30
8482993,2002-10-10
8483012,2002-07-09
8483017,2003-08-21
8483039,2000-02-23
8483045,2002-06-09
8483395,2001-01-09
8483397,1999-07-26
8483398,2000-05-18
8483401,1996-06-19
8483406,1998-03-31
8483407,1999-06-02
8483424,2004-02-03
8483425,2004-05-18
8483429,2004-01-08
8483431,2004-05-04
8483432,2003-11-10
8483433,2003-10-01
8483435,2004-04-05
8483444,2003-11-06
8483445,2004-01-19
8483447,2004-05-05
8483448,2004-02-15
8483450,2003-10-21
8483452,2004-04-04
8483455,2004-03-30
8483457,2004-02-14
8483460,2003-11-28
8483461,2004-01-10
8483463,2004-02-06
8483464,2004-04-08
8483465,2004-04-27
8483466,2004-06-21
8483467,2004-02-05
8483468,2004-04-14
8483471,2003-12-19
8483472,2004-01-13
8483476,2004-07-24
8483481,2004-06-07
8483482,2004-01-12
8483485,2004-07-12
8483487,2004-03-30
8483489,2004-07-05
8483490,2003-11-25
8483491,2004-02-04
8483493,2004-01-14
8483495,2004-02-15
8483497,2004-07-30
8483499,2004-01-28
8483500,2004-03-11
8483503,2004-01-27
8483505,2004-03-10
8483506,2004-06-25
8483510,2004-08-31
8483512,2004-01-01
8483513,2003-09-21
8483515,2004-03-30
8483516,2004-06-01
8483524,2004-01-05
8483525,2003-12-22
8483526,2003-12-19
8483531,1999-01-11
8483538,1997-09-23
8483546,1998-03-16
8483549,1997-11-06
8483553,1999-07-22
8483565,1998-05-12
8483567,2000-10-10
8483569,1997-11-22
8483570,1998-11-15
8483573,1998-02-05
8483597,1999-07-06
8483609,2000-09-14
8483619,1999-01-05
8483620,1997-11-24
8483630,1999-12-07
8483641,1995-11-28
8483669,2004-09-07
8483675,2003-03-10
8483676,2002-07-02
8483678,2004-02-16
8483686,2003-11-17
8483690,2003-08-04
8483699,2004-04-27
8483728,2002-07-07
8483731,2003-11-20
8483733,2003-05-02
8483752,2002-07-03
8483756,2002-11-22
8483763,2002-08-25
8483766,2003-02-18
8483768,2002-05-26
8483771,2004-01-23
8483808,1996-02-04
8483841,2001-03-23
8483890,2003-06-26
8483920,2001-01-07
8483930,2002-08-20
8484125,2002-08-18
8484135,2000-07-20
8484136,2000-09-05
8484142,2005-04-27
8484144,2005-07-17
8484145,2005-05-12
8484149,2004-10-05
8484150,2004-11-29
8484152,2004-12-21
8484153,2004-12-26
8484158,2005-05-20
8484160,2004-09-27
8484164,2005-06-15
8484166,2004-10-12
8484168,2005-02-18
8484169,2005-04-28
8484177,2004-11-07
8484180,2004-11-12
8484185,2005-07-08
8484186,2005-01-21
8484188,2005-01-05
8484197,2005-01-22
8484203,2005-05-05
8484210,2005-05-07
8484214,2005-04-05
8484221,2005-01-21
8484223,2005-03-11
8484227,2005-03-17
8484230,2005-05-29
8484234,2004-11-16
8484240,2005-02-09
8484241,2005-02-06
8484254,1999-04-09
8484255,1999-06-17
8484256,1999-04-16
8484258,1998-07-27
8484259,2000-08-29
8484262,1999-11-25
8484287,2001-06-09
8484304,1996-08-01
8484305,1998-10-19
8484314,1996-11-05
8484321,1998-10-05
8484325,1998-07-06
8484326,1996-12-08
8484386,2005-02-04
8484387,2004-12-09
8484388,2005-02-15
8484403,2004-06-27
8484406,2003-02-26
8484428,2003-09-05
8484471,2005-06-27
8484509,2002-03-22
8484529,2005-05-02
8484759,2005-09-29
8484762,2006-01-28
8484768,2006-02-15
8484779,2006-08-21
8484783,2005-10-28
8484793,2006-03-17
8484794,2005-10-05
8484797,2006-05-11
8484798,2005-12-07
8484800,2006-01-14
8484801,2006-06-13
8484806,2006-06-07
8484821,1999-07-28
8484829,2001-02-23
8484839,2006-05-08
8484860,2006-03-01
8484873,2006-06-28
8484901,2002-02-02
8484911,2002-09-21
8484929,1998-02-09
8484933,2001-07-01
8484938,2001-04-06
8484958,1998-09-19
8484976,1998-03-17
8484984,2005-12-10
8484994,2005-11-30
8485105,2004-02-20
8485251,2003-06-24
8485366,2007-09-05
8485385,2007-02-09
8485391,2007-05-07
8485402,2007-02-16
8485405,2007-03-16
8485406,2006-10-26
8485414,2007-04-19
8485469,2002-03-02
8485483,2002-09-17
8485493,1996-02-10
8485511,2002-01-01
8485512,2001-08-25
8485702,2000-10-07
8486056,2002-09-23
8448382,1967-04-29
8448535,1970-04-06
8455710,1972-05-06
8458568,1972-11-26
8458988,1974-08-27
8459140,1973-01-13
8459308,1973-02-04
8459463,1975-04-04
8459579,1974-07-07
8460535,1976-09-13
8460612,1975-08-13
8460703,1974-04-15
8460704,1973-05-05
8460705,1975-07-25
8460712,1976-07-02
8460806,1969-10-12
8462044,1977-05-16
8462047,1977-08-15
8462052,1977-01-02
8462055,1977-08-01
8462117,1977-05-20
8462147,1976-10-26
8462152,1976-04-20
8462161,1977-03-12
8464999,1978-01-09
8465161,1977-08-20
8466141,1979-04-04
8466339,1977-07-23
8467391,1980-01-18
8467430,1980-09-02
8467453,1980-05-04
8467511,1980-06-18
8467913,1981-01-07
8467950,1981-05-21
8467959,1980-06-25
8467972,1981-09-07
8468011,1980-07-17
8468038,1981-05-19
8468166,1979-10-05
8468481,1981-09-19
8468489,1982-04-02
8468524,1980-06-22
8468540,1980-06-19
8468550,1979-09-19
8468685,1982-03-02
8469152,1976-03-30
8469461,1982-11-07
8469514,1982-09-18
8469548,1982-09-28
8469569,1983-06-24
8469608,1982-03-22
8469658,1975-09-03
8469675,1974-09-03
8469732,1980-02-07
8470074,1984-05-15
8470090,1973-11-29
8470093,1983-04-11
8470140,1983-11-16
8470147,1983-05-23
8470216,1984-06-18
8470263,1983-05-23
8470266,1984-01-21
8470320,1984-02-29
8470584,1979-01-30
8470594,1984-11-28
8470645,1984-12-31
8470657,1984-03-26
8470772,1985-06-05
8470800,1983-03-30
8470820,1983-07-14
8470860,1985-05-13
8470880,1985-04-09
8471186,1981-06-21
8471219,1985-02-13
8471227,1986-05-04
8471230,1986-04-01
8471239,1986-03-18
8471251,1986-08-30
8471301,1985-11-19
8471302,1986-04-22
8471305,1986-03-28
8471306,1986-01-29
8471403,1986-07-01
8471418,1986-05-07
8471433,1986-04-28
8471469,1982-11-03
8471679,1987-08-16
8471695,1987-03-10
8471712,1987-05-13
8471715,1987-08-31
8471734,1986-01-21
8471750,1986-11-21
8471774,1987-07-28
8471781,1986-10-17
8471822,1987-02-04
8473404,1978-02-13
8473414,1988-04-11
8473434,1986-06-10
8473461,1988-05-29
8473474,1988-03-01
8473499,1987-01-03
8473503,1988-03-15
8473523,1988-06-25
8473532,1986-05-10
8473541,1988-08-07
8473553,1987-06-09
8473575,1988-04-27
8473607,1988-03-23
8473614,1987-07-25
8473632,1985-01-11
8473638,1985-09-30
8473972,1982-02-12
8473975,1982-03-08
8474057,1989-06-17
8474092,1989-04-13
8474152,1988-12-22
8474194,1989-07-07
8474202,1984-02-27
8474488,1983-02-11
8474550,1983-08-29
8474591,1989-12-07
8474593,1990-01-31
8474596,1990-08-07
8474636,1990-03-02
8474651,1989-09-16
8474667,1989-12-29
8474682,1989-09-16
8474690,1990-04-12
8474708,1990-06-04
8474729,1989-01-15
8474754,1990-04-09
8474765,1988-05-03
8474771,1984-02-17
8474855,1983-09-29
8474889,1990-01-10
8475080,1981-07-24
8475097,1986-03-19
8475130,1987-01-05
8475156,1988-07-18
8475195,1990-03-19
8475215,1991-07-24
8475234,1991-07-13
8475252,1990-03-07
8475277,1990-11-20
8475299,1991-04-16
8475303,1990-05-01
8475311,1990-05-05
8475361,1984-10-24
8475431,1983-11-27
8475622,1985-12-19
8475660,1987-07-05
8475663,1988-01-05
8475680,1987-05-22
8475681,1986-09-11
8475683,1988-09-20
8475717,1992-04-15
8475720,1992-03-26
8475771,1992-08-07
8475781,1992-02-11
8475789,1992-01-09
8475809,1992-08-14
8475824,1992-08-06
8475831,1991-11-25
8475839,1992-03-06
8475852,1992-02-14
8475876,1992-08-20
8475883,1989-10-02
8475920,1992-09-13
8476234,1989-07-04
8476243,1985-07-01
8476309,1992-05-18
8476316,1993-03-23
8476319,1991-08-08
8476330,1992-11-26
8476341,1992-11-27
8476343,1993-06-28
8476412,1993-07-11
8476433,1991-04-04
8476434,1993-07-14
8476444,1992-12-27
8476509,1993-01-12
8476763,1988-11-02
8476803,1987-04-09
8476839,1982-08-08
8476844,1989-09-04
8476846,1984-02-16
8476861,1994-02-28
8476876,1993-12-21
8476883,1994-07-25
8476899,1994-05-25
8476903,1994-01-22
8476904,1994-05-18
8476914,1994-04-28
8476932,1994-01-20
8476945,1993-05-19
8476986,1994-07-22
8476992,1991-07-18
8476999,1993-07-31
8477035,1994-06-19
8477084,1994-06-15
8477092,1993-04-20
8477180,1989-05-04
8477202,1988-02-11
8477225,1991-11-05
8477234,1989-08-27
8477237,1990-04-27
8477293,1989-05-12
8477312,1994-05-01
8477356,1992-07-31
8477361,1994-10-19
8477405,1994-11-25
8477424,1995-04-19
8477457,1995-05-28
8477465,1995-04-29
8477480,1995-07-06
8477484,1995-06-08
8477831,1992-01-18
8477914,1992-05-22
8477967,1995-12-08
8477968,1996-01-07
8477970,1996-01-09
8477990,1996-03-29
8477992,1995-09-19
8478007,1994-04-13
8478009,1995-08-04
8478024,1995-02-06
8478039,1996-08-16
8478048,1995-12-30
8478406,1996-12-09
8478433,1997-01-12
8478435,1997-08-20
8478470,1996-10-30
8478492,1997-02-22
8478499,1996-05-11
8478559,1992-02-14
8478848,1997-01-06
8478872,1996-05-25
8478902,1996-10-14
8478903,1997-05-12
8478905,1996-11-28
8478916,1996-08-19
8478933,1997-07-09
8478965,1995-04-10
8478971,1997-03-31
8478999,1991-04-29
8479016,1995-08-24
8479115,1979-01-30
8479138,1982-01-17
8479193,1991-08-13
8479288,1993-10-02
8479292,1993-12-18
8479294,1992-05-30
8479312,1992-12-09
8479313,1997-12-30
8479361,1998-07-12
8479380,1998-01-03
8479394,1998-08-13
8479406,1998-06-07
8479496,1992-08-19
8479530,1997-05-02
8479581,1998-01-06
8479973,1998-11-01
8479979,1998-12-18
8480022,1999-06-09
8480042,1999-06-22
8480045,1999-03-09
8480051,1999-08-11
8480112,1995-07-07
8480162,1996-08-26
8480191,1999-06-03
8480193,1999-03-27
8480199,1999-04-19
8480213,1996-03-01
8480238,1999-02-24
8480263,1998-09-20
8480280,1998-11-24
8480313,1997-02-25
8480363,1998-09-23
8480373,1998-01-31
8480382,1996-02-10
8480420,1994-06-20
8480591,1994-07-25
8480819,1999-11-10
8480843,2000-06-22
8480867,2000-08-22
8480885,2000-07-06
8480925,1990-06-03
8480947,1995-04-28
8480981,2000-07-30
8480992,2000-08-28
8481001,1997-02-13
8481020,2000-03-11
8481031,1999-03-05
8481033,2000-05-12
8481035,1999-10-20
8481501,1995-08-08
8481519,2001-04-19
8481529,2001-02-05
8481544,2000-12-13
8481551,2000-10-05
8481597,2001-06-04
8481611,1999-06-25
8481668,2001-03-22
8481692,2001-04-16
8481707,2000-09-03
8482076,2000-12-22
8482123,2002-07-19
8482137,2002-06-16
8482193,2002-06-07
8482221,2001-12-27
8482246,1998-06-29
8482411,1995-11-07
8482445,1997-05-25
8482446,2002-01-10
8482447,2002-08-13
8482487,2001-05-27
8482515,2001-10-31
8482657,2002-11-21
8482661,2002-11-14
8482668,2002-10-21
8482761,2003-05-20
8482783,2002-01-04
8482821,1999-08-19
8482949,2002-12-16
8482982,2001-03-30
8483114,2003-04-14
8483158,1998-01-20
8483183,1999-11-08
8483530,1999-04-27
8483532,1999-03-03
8483548,1998-06-25
8483575,1998-02-02
8483668,2004-03-14
8483703,2004-04-01
8483710,2001-08-19
8483746,2002-05-29
8484170,2004-11-24
8484268,2000-04-06
8484293,2000-03-04
8484312,1999-12-15
8484910,2000-10-03
